species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg,shade_NA_h_NA
MS,1953,A1,B1,F,historical,12.420056375396106,7.731381044140412,7.092040310970238,2.83736255027418,2.4173512380169493,13.06727807853473
MS,1953,A1,Eldo,F,historical,19.947890241875296,14.847965135969295,13.619940937620184,7.3046135777014145,7.120171912013591,21.21577254041593
MB,1953,A1,A1,M,historical,16.547821847370994,13.206468420685862,12.416210207587865,7.513890625399849,7.200636072552581,16.592257442351045
MB,1953,A1,B1,M,historical,13.700090976847038,10.208246585778914,9.610078147624693,5.359962352731988,4.961123383287908,13.74990350831214
MB,1953,A1,C1,M,historical,11.230177127290666,7.509169505135345,6.734714186891236,2.6463714787365733,2.2266848094148943,11.176957853442573
MB,1953,A1,D1,M,historical,9.69010823163743,6.506286820795864,5.750214346928853,2.1364453450743777,1.85140389241651,9.654586432938359
MS,1953,A1,A1,M,historical,9.796666607249795,6.354937506028198,5.773014380675185,2.2947702835617556,1.9802485666284737,8.989633978224624
MS,1953,A1,B1,M,historical,7.157793371608299,4.145082223119895,3.7480932547508097,1.0564891588067542,0.7683203701521131,6.931552622766224
MS,1953,A1,Eldo,M,historical,11.904278618522854,8.62798274343971,7.857117615855647,3.844226062849904,3.6987130015211176,10.61013614647792
MB,1954,A1,A1,F,historical,15.160226106910134,12.685091205935418,11.837270318001472,7.475680850815977,7.416364726777378,19.23275844876484
MB,1954,A1,B1,F,historical,12.535045941192436,9.869044309989851,9.217128991921888,5.4825400638731585,5.257335453748327,14.450986013830553
MB,1954,A1,C1,F,historical,10.256421147907172,7.117805741205184,6.382445755768468,2.6467084796886646,2.3420480021375574,10.843553654120342
MB,1954,A1,D1,F,historical,8.87049564964623,6.2239666660787725,5.470055129801687,2.1593066292108962,1.9698253662615082,9.413438086315699
MS,1954,A1,A1,F,historical,18.55186210124349,13.380378977942744,12.199037818106882,6.299467327711754,5.945300008051463,19.667946750043633
MS,1954,A1,B1,F,historical,14.152004695889994,9.488195206678165,8.664984785693607,4.11462075588459,3.6732251523831807,14.797876541759418
MS,1954,A1,Eldo,F,historical,22.311053987850165,17.428784412829998,15.899703334553614,9.174593875043566,9.126052898118154,23.648034268233793
MB,1954,A1,A1,M,historical,17.664564288147787,14.82324072136429,13.84677540211018,8.848407767153045,8.790300617623883,17.802631663656435
MB,1954,A1,B1,M,historical,14.640742010472204,11.589122784757182,10.838107665084769,6.5611043793766415,6.312951018699509,14.720330377857703
MB,1954,A1,C1,M,historical,12.000902809583431,8.415265300727341,7.569557794025177,3.2914034827272323,2.9531719389180027,11.964386251445745
MB,1954,A1,D1,M,historical,10.415566569346838,7.395119518435779,6.527251302622139,2.734934052836573,2.5290201724631975,10.400195517579384
MS,1954,A1,A1,M,historical,11.028247192698656,7.7090698847044115,6.969842613266499,3.2259880510253858,2.9708922195528955,9.846410327459873
MS,1954,A1,B1,M,historical,8.249385062504444,5.253100252804611,4.741430255733988,1.8604318838375191,1.5534325061619172,7.634631707754699
MS,1954,A1,Eldo,M,historical,13.389742625179869,10.258790057238194,9.29827201030044,5.025285997247122,4.96364616250166,11.651877663119658
MB,1955,A1,A1,F,historical,13.729177449409022,10.868376610218126,10.191643548873284,6.080054043604782,5.838253659082055,15.741611895046265
MB,1955,A1,B1,F,historical,11.369612734201333,8.358311901034853,7.867680111794304,4.356460192231419,3.9552032733462834,12.153045379625325
MB,1955,A1,C1,F,historical,9.016061377464123,5.834393713753584,5.2382386706717545,1.936778393570922,1.5535702007047276,9.251457283884825
MB,1955,A1,D1,F,historical,7.898384381600495,5.189646091186824,4.428692698841385,1.3983841056453583,1.1788070942332398,8.145073129259668
MS,1955,A1,A1,F,historical,15.877792686647163,10.687743505890568,9.828886857094663,4.679833571057716,4.211897069937907,16.883303682457573
MS,1955,A1,B1,F,historical,12.090154984098463,7.425452674572305,6.849836678538276,2.878354646315623,2.3407898384270887,12.382233806360347
MS,1955,A1,Eldo,F,historical,19.40506791920629,14.490560764321746,13.250089552026717,7.294614773491695,7.033609781361707,20.822389620583735
MB,1955,A1,A1,M,historical,16.00994173185489,12.733139956612735,11.954379517638511,7.24508892273511,6.977557612496907,16.129342206821054
MB,1955,A1,B1,M,historical,13.294881874080982,9.851469570932974,9.286343427445514,5.266435349807457,4.815841238581441,13.336301097987336
MB,1955,A1,C1,M,historical,10.573198305331905,6.939738694599624,6.253881853144239,2.47174949186149,2.0428885656089637,10.529198122171833
MB,1955,A1,D1,M,historical,9.295177511283814,6.204637789628656,5.329228444738773,1.857059693502052,1.615782037556404,9.263589373109236
MS,1955,A1,A1,M,historical,9.345707592780363,6.013116010572602,5.477136595594195,2.214454267941917,1.8913665350483642,8.714145376664026
MS,1955,A1,B1,M,historical,6.9520426881840125,3.95846763822884,3.6022310408691482,1.0932943339046255,0.7306086885207986,6.6532778633693175
MS,1955,A1,Eldo,M,historical,11.558072483961443,8.40740360263019,7.628472574902944,3.8480753472983737,3.6545001685640592,10.433762531044085
MB,1956,A1,A1,F,historical,14.085370094015609,11.070468928113963,10.365337796446918,5.918270958567948,5.622952568617423,15.97963113141748
MB,1956,A1,B1,F,historical,11.431781666543863,8.312695500451001,7.762848885684716,3.9455933000113865,3.5835047497107406,11.509280000585964
MB,1956,A1,C1,F,historical,9.300224123807418,5.957548827512822,5.25360022985599,1.6704818434721784,1.269044318738599,9.339238998031345
MB,1956,A1,D1,F,historical,7.945951248816178,5.084887018112159,4.412034311874562,1.1869497338111568,0.9186289074022936,7.937266324107903
MS,1956,A1,A1,F,historical,16.182672933334295,10.732205099765741,9.812400402559149,4.27208450655704,3.810919580808104,17.39115904465809
MS,1956,A1,B1,F,historical,11.809186403023853,7.121510934353993,6.476397860272757,2.2695061456454253,1.8489358301011531,12.289276400905285
MS,1956,A1,Eldo,F,historical,19.95889962278979,14.70126931899878,13.322130936453483,6.878521786107415,6.635973142050785,21.344894265611742
MB,1956,A1,A1,M,historical,16.41297696384602,12.962095404247036,12.15045660400593,7.0592426613100985,6.732182091233578,16.472163656337937
MB,1956,A1,B1,M,historical,13.360397139926992,9.797768000963751,9.164630589855003,4.796713988744338,4.392532274241727,13.386324887280042
MB,1956,A1,C1,M,historical,10.896036472087262,7.080220879706263,6.271011467913016,2.1682959519957015,1.7196136401179987,10.843145593653478
MB,1956,A1,D1,M,historical,9.347662514706434,6.084977015973008,5.310617421466088,1.6167677349811787,1.3209632402834852,9.31177625033175
MS,1956,A1,A1,M,historical,9.546440290366883,6.041408275419311,5.466950549790726,1.9517417004072466,1.6308135501263306,8.96519924763999
MS,1956,A1,B1,M,historical,6.777378494191693,3.7624943927663916,3.3627996245783014,0.7028629156428823,0.412524244237122,6.649429604435763
MS,1956,A1,Eldo,M,historical,11.922033262408876,8.5435801093336,7.676493277445932,3.580633338607397,3.396809626754603,10.725259802657932
MB,1957,A1,A1,F,historical,13.206099194274325,10.153531084170618,9.59354734685796,5.5924576016269265,5.069275335614474,15.518657708265524
MB,1957,A1,B1,F,historical,10.793543765835285,7.6443439206657775,7.287838359350787,3.9230440584728807,3.3076875194727964,11.928520121029408
MB,1957,A1,C1,F,historical,8.37067868954362,5.105019511622584,4.524592568315235,1.4196385831596794,0.9617434083991308,8.930825673934038
MB,1957,A1,D1,F,historical,7.390322782926228,4.537142281430466,3.9673943351353094,1.1801010037221018,0.7668718431127675,7.896500614968444
MS,1957,A1,A1,F,historical,15.287859715959044,9.937492825576168,9.227566469252462,4.278499750880755,3.490919556109434,16.068941906946375
MS,1957,A1,B1,F,historical,11.540538373058487,6.749214613476957,6.367148315847588,2.59782590665406,1.8279189264512137,11.7859046031735
MS,1957,A1,Eldo,F,historical,18.52377881289524,13.407780870641565,12.322577183159359,6.531157823918171,5.998716141599825,19.643564166937328
MB,1957,A1,A1,M,historical,15.41863561422424,11.918005682756775,11.273531075105579,6.690658857250162,6.100318454271068,15.479611651054219
MB,1957,A1,B1,M,historical,12.641532988463878,9.036779211267985,8.626089502750787,4.773200997961244,4.076534120472258,12.649183734781241
MB,1957,A1,C1,M,historical,9.837981431961836,6.105963092507803,5.43847436038934,1.8795594025037932,1.3641675801930053,9.7675707898905
MB,1957,A1,D1,M,historical,8.717772075226833,5.457953244738188,4.802597270554533,1.6071196043646527,1.1426077082234285,8.656440874241214
MS,1957,A1,A1,M,historical,8.955759008057166,5.53322413752503,5.09037093415693,1.956370674618963,1.4328500192240876,8.24124881057175
MS,1957,A1,B1,M,historical,6.593583335070286,3.5287546543066877,3.293968894336701,0.9152020900434075,0.40824644302939,6.168210833422756
MS,1957,A1,Eldo,M,historical,10.984901517310604,7.7104765101317145,7.029011946199012,3.3529697495358888,2.9892315194722343,9.952996271307876
MB,1958,A1,A1,F,historical,13.835851638445256,10.57065470001526,9.99016406179933,5.743542995279288,5.2423428876237255,15.620000431702685
MB,1958,A1,B1,F,historical,11.473100503055969,8.134816000503596,7.72795312613781,4.098367266155701,3.5303680881776596,11.867398468619408
MB,1958,A1,C1,F,historical,9.727657002462607,6.238046966976032,5.596293011660605,1.9181017098076574,1.4637767073224863,9.792912557330636
MB,1958,A1,D1,F,historical,8.435400392547667,5.423422045343342,4.782989644614463,1.4730725332157362,1.1543508457988438,8.704304935616559
MS,1958,A1,A1,F,historical,15.8811362359991,10.18784370228555,9.419765119062708,4.184108022935627,3.5240772377859586,16.970106078255498
MS,1958,A1,B1,F,historical,11.978671264328032,7.004940959822403,6.517037794560947,2.500907627505118,1.8732239656132572,12.307369335673776
MS,1958,A1,Eldo,F,historical,19.528769899713758,13.76377560082594,12.764974355038023,6.715532459921519,6.047007724999661,20.759034996188646
MB,1958,A1,A1,M,historical,16.12756104945553,12.389450503646964,11.721034132432282,6.859479001420085,6.295919064486629,16.13102329663679
MB,1958,A1,B1,M,historical,13.409271980604151,9.5937376156894,9.124747792891181,4.971270150967044,4.330332835622562,13.400810956210721
MB,1958,A1,C1,M,historical,11.386954343457525,7.4022200862331875,6.664181686877692,2.4532401489130033,1.9436816775383654,11.327966071046232
MB,1958,A1,D1,M,historical,9.911747837819668,6.475134583902671,5.7364567141713625,1.9465630100666365,1.5923817625318208,9.86839928520267
MS,1958,A1,A1,M,historical,9.354794245872752,5.699095077167491,5.219576447737947,1.8986945166340579,1.4549732385552059,8.776872543538598
MS,1958,A1,B1,M,historical,6.884402104555327,3.6922098572182622,3.390646119264468,0.8515681896813372,0.43350960407193423,6.6636070843852115
MS,1958,A1,Eldo,M,historical,11.645792335952626,7.94901649826849,7.322744732462737,3.4780509371719366,3.0261389865291544,10.407767331810797
MB,1959,A1,A1,F,historical,13.911064831736988,10.72195111557012,10.067368161081873,5.712761556133773,5.262396635190223,15.437116358197965
MB,1959,A1,B1,F,historical,11.425046343826038,8.087895853569353,7.647472388444806,3.9188736759558647,3.377694008649008,11.584276160251138
MB,1959,A1,C1,F,historical,9.0080140074955,5.620717401997784,4.828024180337166,1.3314201271596227,0.9273340505440141,9.015316858844141
MB,1959,A1,D1,F,historical,7.858151094320117,4.893996916090271,4.174438001327144,1.0198449832439782,0.6836217537628289,7.934171533720398
MS,1959,A1,A1,F,historical,15.87211625301103,10.20514906632516,9.375066426707239,4.040547855597104,3.411646089187402,17.100725168049955
MS,1959,A1,B1,F,historical,11.805774008755936,6.829294352276575,6.31666629298647,2.2328023853286507,1.6373687869197648,12.21891824292892
MS,1959,A1,Eldo,F,historical,19.338364786149786,13.76191696216319,12.579767205829487,6.387488412123125,5.915959512281797,20.8684111368064
MB,1959,A1,A1,M,historical,16.217467635076144,12.565956896275797,11.813178503338714,6.828800939942404,6.323077587855584,16.24852025169405
MB,1959,A1,B1,M,historical,13.357309602900369,9.543646378133259,9.03649024201039,4.770543454305533,4.160230533195307,13.367455680583777
MB,1959,A1,C1,M,historical,10.565582054216799,6.698816618043038,5.788453121366963,1.784596928241076,1.3320323082901764,10.511273561102971
MB,1959,A1,D1,M,historical,9.251869543370047,5.870280278838738,5.042945433987045,1.430090015247396,1.0552982677747498,9.203904144490396
MS,1959,A1,A1,M,historical,9.33744262687,5.697843880147317,5.178698927004009,1.7941514578530888,1.3701958899194269,8.787989855865648
MS,1959,A1,B1,M,historical,6.764515006544253,3.5691802441747313,3.251777084083654,0.669117529727517,0.271695269905535,6.620355185705622
MS,1959,A1,Eldo,M,historical,11.516234080414474,7.934692965992062,7.191793465548665,3.2553147669730764,2.9289452054287213,10.480911868474315
MB,2015,A1,A1,F,contemporary,15.098389367823895,12.040287716155918,11.359424481903579,7.041195374745398,6.588933695895212,17.93758611169953
MB,2015,A1,B1,F,contemporary,12.698590054494606,9.42651821115027,8.930746206960979,5.159603977590761,4.5980752551511435,13.696282240485978
MB,2015,A1,C1,F,contemporary,10.387737255546563,6.996570354962414,6.258927883983251,2.528151181032742,2.058757339460151,10.657600974849833
MB,2015,A1,D1,F,contemporary,9.166926300624986,6.185211383405656,5.48355635466208,2.0654066195859184,1.734736406251958,9.292183736783064
MS,2015,A1,A1,F,contemporary,18.042393319060082,12.134196276975118,11.212715193198587,5.597494684871955,4.86076579870992,19.375010635721623
MS,2015,A1,B1,F,contemporary,13.894630874715542,8.56785941084306,7.964181031544216,3.5678770839362755,2.8454156583264947,14.58603663887499
MS,2015,A1,Eldo,F,contemporary,21.371982439799634,15.753481314963254,14.516022079139194,8.173457147892986,7.652054098612854,22.82214204462102
MB,2015,A1,A1,M,contemporary,17.58938096075395,14.083384083055307,13.299436198289802,8.353976224869479,7.8464484944709,17.648875485935065
MB,2015,A1,B1,M,contemporary,14.82542855818436,11.082724942331554,10.511523589796079,6.195290980391473,5.56228242975326,14.861127539928672
MB,2015,A1,C1,M,contemporary,12.15180460853358,8.278718516047416,7.430661253392185,3.1590326827322563,2.6330222747021654,12.111834815678426
MB,2015,A1,D1,M,contemporary,10.755988218472561,7.353152418823609,6.546107730825863,2.63243299812867,2.2651133997282273,10.729542849929123
MS,2015,A1,A1,M,contemporary,10.70340426475353,6.910348064045215,6.334170816092851,2.769243988904683,2.2732418376868093,9.778319212470151
MS,2015,A1,B1,M,contemporary,8.079554647975309,4.658744833515858,4.284564889914229,1.5004922761171477,1.0183957317954777,7.6920381784578815
MS,2015,A1,Eldo,M,contemporary,12.793213862150003,9.18742074279504,8.41021887007515,4.377943291113901,4.017076116913105,11.28189662363304
MB,2016,A1,A1,F,contemporary,15.826547542757856,13.130430193290678,12.348989778394667,7.793448514950893,7.606262802851909,20.19338754176249
MB,2016,A1,B1,F,contemporary,13.45872803387037,10.468038289199479,9.851993877068217,5.838604941397926,5.4790688678901605,15.07532956112429
MB,2016,A1,C1,F,contemporary,11.194232771327348,7.881116000028502,7.0270575415217635,3.0559022295130234,2.6618464153648964,11.766528721916588
MB,2016,A1,D1,F,contemporary,9.78064294572448,6.891510299709567,6.121799921246256,2.5281182364903243,2.273626992143072,10.189660836175799
MS,2016,A1,A1,F,contemporary,19.39769131445729,13.743597787836064,12.663360264460817,6.443441060831157,5.95378270223441,20.619539490879355
MS,2016,A1,B1,F,contemporary,15.184984189153214,9.981980393624859,9.196813784091589,4.2785689522460215,3.7170513845158264,15.980431145637626
MS,2016,A1,Eldo,F,contemporary,22.81642800569916,17.668136338681983,16.28645724953235,9.443318759082207,9.183253778526726,24.206615791263417
MB,2016,A1,A1,M,contemporary,18.43041992452839,15.33522780730675,14.435418634436525,9.216029647494462,9.01161354245518,18.512150401948908
MB,2016,A1,B1,M,contemporary,15.700909995956593,12.277352842857052,11.567885779007147,6.973165567502612,6.571377808617206,15.761538428243329
MB,2016,A1,C1,M,contemporary,13.078771810010995,9.292251911850473,8.310650232872534,3.7638722182088364,3.3240813793174144,13.025383493393576
MB,2016,A1,D1,M,contemporary,11.461010125830203,8.162239581285894,7.276980253118001,3.1620937086258767,2.8821589695148613,11.435817112884846
MS,2016,A1,A1,M,contemporary,11.558053445155549,7.929309825564654,7.253167357437288,3.301607478179867,2.9610222879302275,10.343481361211616
MS,2016,A1,B1,M,contemporary,8.895225117567275,5.553827312895114,5.064984384696323,1.946615944150442,1.56431791348121,8.353711706702372
MS,2016,A1,Eldo,M,contemporary,13.69676962660739,10.400166361411221,9.532445242579325,5.181943335700391,4.986078156088788,11.997799364526927
MB,2017,A1,A1,F,contemporary,14.685848228251889,11.59032089094718,10.965320082570221,6.646782727875753,6.251333058239726,16.975677289948255
MB,2017,A1,B1,F,contemporary,12.27115655166166,8.978994579618481,8.49886597237313,4.707350074085147,4.2225966446622065,12.908025291415441
MB,2017,A1,C1,F,contemporary,10.082222821271415,6.62177406823033,5.964910533573541,2.2637406601447934,1.8169420638680516,10.104633876478676
MB,2017,A1,D1,F,contemporary,9.027156634198047,5.983391564837244,5.234756256563384,1.7250158069223396,1.4392872036550817,9.058001931387453
MS,2017,A1,A1,F,contemporary,16.965206066759055,11.34429904073538,10.535465375522717,5.057878268811379,4.447430776271251,18.188080787040672
MS,2017,A1,B1,F,contemporary,12.902862797474052,7.877410547195981,7.303705873494187,3.02069422549249,2.4439947371644677,13.309356127788972
MS,2017,A1,Eldo,F,contemporary,20.53470392807803,15.153739094208769,14.033590536838194,7.738050294954383,7.373653349219856,22.044027918531874
MB,2017,A1,A1,M,contemporary,17.112218001296796,13.567020253894261,12.84763819039047,7.902874532117835,7.459980620380182,17.190409328046382
MB,2017,A1,B1,M,contemporary,14.332641643321882,10.569832793576978,10.016922164445385,5.678146943741618,5.132547584505549,14.386735785028105
MB,2017,A1,C1,M,contemporary,11.801586478788089,7.850747772989966,7.095769352985598,2.8586063316659724,2.3576555532785872,11.765014291542979
MB,2017,A1,D1,M,contemporary,10.595888414794265,7.122950731496409,6.2627376726218005,2.244460502866185,1.928046499357295,10.568718983055696
MS,2017,A1,A1,M,contemporary,10.016292765381984,6.405957131385207,5.9009684481867115,2.4245757134816115,2.011115833926615,9.356308904416897
MS,2017,A1,B1,M,contemporary,7.44612465645008,4.218441779043107,3.862667368485833,1.1523132797483826,0.7651605453337752,7.212789752756537
MS,2017,A1,Eldo,M,contemporary,12.260259554587906,8.80410737170007,8.101106348229612,4.098948121641529,3.8395553822504214,11.059440724820414
MB,2018,A1,A1,F,contemporary,15.77207266698135,12.843157304887793,12.175212755225388,7.856816021643413,7.403178131957718,19.787342037418348
MB,2018,A1,B1,F,contemporary,13.353795265884715,10.14875755755033,9.614193156282536,5.7501849366593385,5.238507409319025,14.949382486601811
MB,2018,A1,C1,F,contemporary,11.463496813907117,7.977619552844124,7.28303260194871,3.339545774619039,2.809333886065798,12.220853097515818
MB,2018,A1,D1,F,contemporary,10.07922806417579,7.100806823038142,6.395649511597515,2.769001618675062,2.4209415066767894,10.578293953485147
MS,2018,A1,A1,F,contemporary,19.329064971352622,13.351118995704,12.455641202365708,6.617728652731449,5.789216586662412,20.3798077394269
MS,2018,A1,B1,F,contemporary,14.835380168046015,9.464997567698791,8.798263672647282,4.155662640166733,3.4619392737365335,15.476335220842113
MS,2018,A1,Eldo,F,contemporary,22.881883057572097,17.288296167146065,16.113198972881005,9.567118527279508,8.991707221341981,24.07649311601151
MB,2018,A1,A1,M,contemporary,18.367153180567254,15.004630831997805,14.235122518135746,9.287518312943334,8.778151195885501,18.403740807306008
MB,2018,A1,B1,M,contemporary,15.576762842128486,11.90999370930071,11.29404414634698,6.870982221935277,6.29531929485588,15.614926524978213
MB,2018,A1,C1,M,contemporary,13.386458975485748,9.40284489869649,8.603658419487237,4.089414061625954,3.4944040690045473,13.329891390491511
MB,2018,A1,D1,M,contemporary,11.803904697325676,8.40291948336281,7.5914473740837325,3.439544702546082,3.053042209591729,11.774733806648946
MS,2018,A1,A1,M,contemporary,11.516690729334575,7.68338611661165,7.124786638490062,3.4172119367856584,2.861197915685964,10.279032125029694
MS,2018,A1,B1,M,contemporary,8.676914783427609,5.2269351426536454,4.813145514360996,1.8705474086060125,1.4051637353084532,8.195026446112058
MS,2018,A1,Eldo,M,contemporary,13.745907348727647,10.16356402258052,9.427202142691973,5.265718907869576,4.869208154108023,11.89692925836147
MB,2019,A1,A1,F,contemporary,15.018791556994662,12.03211662890791,11.388857637378852,7.067560392159089,6.7023253216636975,17.942403713199788
MB,2019,A1,B1,F,contemporary,12.583411832681174,9.440368804305136,8.947568155045987,5.210023361760942,4.745579568413685,13.66453154138454
MB,2019,A1,C1,F,contemporary,10.43244722210802,7.053459691123923,6.317874545862954,2.5667657870829825,2.174401951969942,10.767102342568482
MB,2019,A1,D1,F,contemporary,9.144277467412968,6.1909344839676,5.511619409743822,2.1281871672268697,1.8577190338590703,9.456520751790379
MS,2019,A1,A1,F,contemporary,17.933739642368263,12.304525443664753,11.40678377732006,5.716239175610176,5.10310460868301,19.135072902990142
MS,2019,A1,B1,F,contemporary,13.764541167179585,8.74727552150728,8.11221011829504,3.692388387834725,3.0820200326608633,14.275253117824652
MS,2019,A1,Eldo,F,contemporary,21.69263289976464,16.165823850476258,14.949044982596577,8.364907868947416,7.994654384386117,23.138918265135963
MB,2019,A1,A1,M,contemporary,17.49756925920917,14.071869751640715,13.331071820860888,8.381088203542543,7.971759495432182,17.57871310392033
MB,2019,A1,B1,M,contemporary,14.692416533768684,11.095424529661742,10.527841681114621,6.249312765530307,5.725822022234808,14.748647964221034
MB,2019,A1,C1,M,contemporary,12.200262864088195,8.33940006762855,7.493906653027189,3.1981768170569818,2.7588064144054485,12.161296509033773
MB,2019,A1,D1,M,contemporary,10.727914877070315,7.355512141412535,6.573900791491097,2.6992261587983686,2.399161478516941,10.698412658786134
MS,2019,A1,A1,M,contemporary,10.63602459686667,7.028340500808461,6.466372140187692,2.8541045625643515,2.440261417452855,9.771379383647082
MS,2019,A1,B1,M,contemporary,8.000266094549561,4.784346585907949,4.388812089448202,1.5898575680468365,1.182450029565752,7.625506407979269
MS,2019,A1,Eldo,M,contemporary,13.001081301153915,9.45842971812562,8.693345794425655,4.507319788903942,4.246141115268853,11.445904541257264
MB,2020,A1,A1,F,contemporary,16.351292002334173,13.79368929278658,12.970859268371383,8.427109275389526,8.251889478828165,21.222886298450877
MB,2020,A1,B1,F,contemporary,13.832332287375777,11.02456584869531,10.355321972561105,6.335549532732442,6.016464817964402,15.717124308724621
MB,2020,A1,C1,F,contemporary,11.881747631507523,8.580786290539987,7.826844311044244,3.671636952360466,3.2722439149120444,12.762141340191404
MB,2020,A1,D1,F,contemporary,10.365503170226559,7.586551453957385,6.819095248363623,3.032857925784024,2.8301854273713447,11.01566722556401
MS,2020,A1,A1,F,contemporary,20.39793240231074,14.816186982915339,13.660763612831465,7.309009774043381,6.74099692252531,21.709918304773115
MS,2020,A1,B1,F,contemporary,15.978130636333987,10.819541604128142,9.96739672495954,4.904594066445942,4.297561476699012,16.832366487083306
MS,2020,A1,Eldo,F,contemporary,24.148209293285475,19.053446253716775,17.54961143335115,10.38524035306135,10.149934655883104,25.344337659702934
MB,2020,A1,A1,M,contemporary,19.035788333289602,16.095087535925583,15.147298491657095,9.939899150483926,9.748892747209737,19.152509752627644
MB,2020,A1,B1,M,contemporary,16.132170257019688,12.914442594363445,12.143726101146061,7.5406271893716825,7.184947462387933,16.209527998355195
MB,2020,A1,C1,M,contemporary,13.867213481225955,10.093254981137582,9.22448851840536,4.467508297310346,4.021944506903062,13.841950382454813
MB,2020,A1,D1,M,contemporary,12.133010638326132,8.959466194987469,8.07447973660685,3.7397446748510745,3.5195292969988667,12.13073360825769
MS,2020,A1,A1,M,contemporary,12.191459453369477,8.615209900960464,7.892135304561293,3.856550149176713,3.4644269934143863,10.796775781161465
MS,2020,A1,B1,M,contemporary,9.399104492178578,6.089227552960299,5.558678237836611,2.347464987451313,1.9342112466533914,8.6921779523730045
MS,2020,A1,Eldo,M,contemporary,14.543037108709585,11.286329618326274,10.341795453961723,5.7867596065473705,5.605457621751324,12.466892987127206
MB,2021,A1,A1,F,contemporary,15.899680916154836,13.106403703436133,12.377355645332347,7.896157538691036,7.6622091682123035,19.600945225437506
MB,2021,A1,B1,F,contemporary,13.552347044993677,10.500621475881493,9.909803836713218,5.902888081040455,5.546930160325143,14.65007098932873
MB,2021,A1,C1,F,contemporary,11.3666109071972,8.125937402415515,7.307266854256958,3.3821461425060853,2.9870196686445554,11.978989901862144
MB,2021,A1,D1,F,contemporary,10.315837926118935,7.472818799179727,6.5920148435132475,2.8189947516435363,2.6090822242109075,10.856731951904132
MS,2021,A1,A1,F,contemporary,19.245966266189637,13.601183519423076,12.589398769883553,6.508267032592111,5.985644955977622,20.586661194402623
MS,2021,A1,B1,F,contemporary,15.063495035802818,9.913769982757909,9.153192630785751,4.259481534823654,3.740396467686539,15.867825120975155
MS,2021,A1,Eldo,F,contemporary,22.729405911704113,17.490878585837308,16.130686842110414,9.39011158866282,9.119818219167863,24.05016945863724
MB,2021,A1,A1,M,contemporary,18.511262230223554,15.306400150251841,14.466965796122524,9.33335903587924,9.074884978385564,18.621780066938168
MB,2021,A1,B1,M,contemporary,15.805688101215265,12.313780564181776,11.633636721795478,7.047005090900506,6.648658443205997,15.883230835185538
MB,2021,A1,C1,M,contemporary,13.276577782390143,9.573731536307335,8.632857831606874,4.139260186302805,3.697955049566662,13.233286554086902
MB,2021,A1,D1,M,contemporary,12.076317731087546,8.830074537623892,7.817233836411232,3.4978719710222363,3.2686682070712174,12.05865307286263
MS,2021,A1,A1,M,contemporary,11.46205925629088,7.8390886083734115,7.205551302374018,3.341706105059902,2.9820886656526833,10.368864599187884
MS,2021,A1,B1,M,contemporary,8.817390220959382,5.509741555663016,5.035287350968989,1.931339770057194,1.5785023331001864,8.403147776892279
MS,2021,A1,Eldo,M,contemporary,13.646916605956381,10.288775954199677,9.433455863420996,5.147075014322085,4.946838818033686,11.982882599538462
MB,2022,A1,A1,F,contemporary,15.556971978431323,12.875833461257999,12.094239215906262,7.631894072265143,7.49027401735944,19.38548008182472
MB,2022,A1,B1,F,contemporary,12.968689952444684,10.062288341999967,9.46475865738647,5.552719248259391,5.295461704621083,14.119327770184007
MB,2022,A1,C1,F,contemporary,10.907066858003954,7.631368316605854,6.8395847165230705,2.949655776071741,2.5739325971218063,11.311922708843719
MB,2022,A1,D1,F,contemporary,9.763625840560994,6.896993905802211,6.0518629334637994,2.3875706214170247,2.1822627625822864,9.999553089364353
MS,2022,A1,A1,F,contemporary,18.59934585676812,13.192493703899087,12.135630649868336,6.128987479782519,5.735811051151096,19.78008516782291
MS,2022,A1,B1,F,contemporary,14.108066608512772,9.297493917788785,8.555905221150784,3.8585083378359024,3.4627807517673723,14.900865100915121
MS,2022,A1,Eldo,F,contemporary,22.56127216725387,17.363246193530916,15.937621212316673,9.092951354739801,8.952290501491971,23.944269336196736
MB,2022,A1,A1,M,contemporary,18.12048758387054,15.045738848601241,14.146548533789861,9.034829692693851,8.881974922066506,18.23461372564414
MB,2022,A1,B1,M,contemporary,15.139337338714219,11.815635541743738,11.128026383006876,6.650211916639789,6.364798859469844,15.243310842420474
MB,2022,A1,C1,M,contemporary,12.753537009605854,9.011224158338374,8.101503573302184,3.6484544468960904,3.2287642437984454,12.723879247692599
MB,2022,A1,D1,M,contemporary,11.44574671380559,8.172712727490834,7.201819155591531,3.007111559623446,2.7823008405649627,11.437702005781446
MS,2022,A1,A1,M,contemporary,11.042141580276693,7.568811462821246,6.906271035670227,3.0903260211402492,2.813436291974645,10.042736839751713
MS,2022,A1,B1,M,contemporary,8.200708746879002,5.108233774593993,4.646036831098607,1.6682463807017018,1.393850599654252,7.861307117263172
MS,2022,A1,Eldo,M,contemporary,13.53374588593743,10.198021564898045,9.300708249515672,4.947282636833376,4.829856280789375,11.890159219628108
MB,2023,A1,A1,F,contemporary,13.316423324333096,10.380642995420185,9.852847627737244,5.937707888485448,5.5694316489016344,15.964362326388601
