species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg
MS,2023,A1,A1,F,contemporary,25.76912794850225,17.41844033984631,18.192185794665814,11.280082022855627,7.371172773066744
MS,2023,A1,B1,F,contemporary,19.968218036323655,12.479492698566226,12.772258243869489,7.222214437169876,4.823453748836199
MS,2023,A1,Eldo,F,contemporary,25.104568175715087,19.034206956207033,19.504843824916748,12.914791349180419,9.188444550699693
MB,2023,A1,A1,M,contemporary,23.754277708787942,19.187633766402303,19.68157356256985,14.669550258029636,11.293619220039659
MB,2023,A1,B1,M,contemporary,20.62658692531557,15.660192680770395,15.896235856095673,11.05832809693653,8.606589339741495
MB,2023,A1,C1,M,contemporary,21.666872901222238,16.182574527250498,17.03631087646802,11.646874814613366,7.348657857558248
MB,2023,A1,D1,M,contemporary,16.557305554319885,11.952485836848586,12.23075817417419,7.568910725712503,4.92474044552557
MS,2023,A1,A1,M,contemporary,15.549099626186997,10.27482566497839,10.772723330701316,6.383908591083638,3.8776587155726654
MS,2023,A1,B1,M,contemporary,11.931699566297365,7.148760338888958,7.342698115779181,3.8152652866549674,2.2728246241869092
MS,2023,A1,Eldo,M,contemporary,15.03579115731822,11.267497370729242,11.569884039534184,7.401894938624252,5.013229340091847
MB,2024,A1,A1,F,contemporary,22.64532364650029,19.88609567244252,19.862270130177134,15.19834252858318,12.680621356446295
MB,2024,A1,B1,F,contemporary,19.136111412054785,15.915510737664404,15.610386507216415,11.120407596039792,9.577446150629394
MB,2024,A1,C1,F,contemporary,20.60331515954792,16.30591827474328,16.897524313686862,11.86277709730619,7.8817006597112265
MB,2024,A1,D1,F,contemporary,16.445964071385813,13.075227378811837,13.277879490643414,8.823211637915366,5.865821840605035
MS,2024,A1,A1,F,contemporary,29.639841840654945,22.19720539307013,22.4978731596498,14.463399198709887,10.420915605862044
MS,2024,A1,B1,F,contemporary,22.097457792941412,15.56688642389818,15.316718642335758,9.105234849175602,6.9078760367288945
MS,2024,A1,Eldo,F,contemporary,30.037306175559205,25.41567663077125,25.454563821334336,17.35580026225618,13.25539643191549
MB,2024,A1,A1,M,contemporary,26.303991236007132,23.07186455367381,23.044265579275784,17.679807751131378,14.80322996307559
MB,2024,A1,B1,M,contemporary,22.215945195012736,18.505578878508764,18.153053232941556,13.008342495840125,11.251962182661336
MB,2024,A1,C1,M,contemporary,23.935741668813375,18.940206781291867,19.619956787057053,13.837017270484964,9.291065210848746
MB,2024,A1,D1,M,contemporary,19.163660599953367,15.24379292511859,15.476064283288768,10.360427001195015,6.985591305748185
MS,2024,A1,A1,M,contemporary,17.951499586128367,13.289924880683433,13.490280892473313,8.391000022786525,5.788290875619582
MS,2024,A1,B1,M,contemporary,13.243337974716075,9.085832494029642,8.93803369057044,4.990447816400352,3.565293710382692
MS,2024,A1,Eldo,M,contemporary,18.079439168446857,15.301049355865931,15.329887967638799,10.21062439552222,7.574109778672144
MB,1950,B1,A1,F,historical,17.92811699583797,13.05578861258125,13.632924351946537,8.934951371766209,5.692355301607997
MB,1950,B1,B1,F,historical,14.238963017108802,9.379749627100567,9.711919999912828,5.805822892198977,3.627681279306598
MB,1950,B1,C1,F,historical,16.608634201694937,10.569346470633835,11.647557391974445,6.7363969931834795,2.873443864029785
MB,1950,B1,D1,F,historical,11.914636323690223,6.849365165775308,7.408754447924726,3.65083085440106,1.2787549316294242
MS,1950,B1,A1,F,historical,25.064985548061934,17.703994065831292,18.532250143743976,11.68948072422663,7.150142251584314
MS,1950,B1,B1,F,historical,19.452164623919593,12.318607230429139,12.828970409489024,7.39304946980744,4.470347149242947
MS,1950,B1,Eldo,F,historical,24.99283932556568,19.297492288830256,19.882936167712888,13.14296853352765,8.882081636173984
MB,1950,B1,A1,M,historical,20.828133357061496,15.210426158856055,15.870115432024047,10.48635656093996,6.785685740629768
MB,1950,B1,B1,M,historical,16.56260220756619,10.996096924651582,11.373040455919705,6.901660785494555,4.41940143093869
MB,1950,B1,C1,M,historical,19.29415151686311,12.338169793791122,13.571692605255157,7.945682875836065,3.533700471183951
MB,1950,B1,D1,M,historical,13.887890530137623,8.078611824586103,8.715982726490784,4.411264434074276,1.7045125202813727
MS,1950,B1,A1,M,historical,15.199114096711224,10.593817967647873,11.124261542120202,6.775720936402666,3.8586592178236607
MS,1950,B1,B1,M,historical,11.715727629157263,7.174886250901351,7.509063634931599,4.049599769138354,2.165059368691568
MS,1950,B1,Eldo,M,historical,15.083071554924024,11.57688514578189,11.953520284820847,7.679054656462336,4.944463632660808
MB,1951,B1,A1,F,historical,17.334682059418736,12.38485131660289,13.015214940807324,8.584259441594142,5.602064702775316
MB,1951,B1,B1,F,historical,13.268148861956174,8.79818717195315,9.053352342250392,5.482771148429179,3.678671935016963
MB,1951,B1,C1,F,historical,15.465317275541679,9.805215759890862,10.680423405685332,6.2382296920063505,2.9892825050903986
MB,1951,B1,D1,F,historical,10.539480603326647,6.694936946305737,7.044681020478716,3.7112564107538377,1.7138732920646451
MS,1951,B1,A1,F,historical,24.27033807121514,16.786348347484243,17.74065463643941,11.218484695983488,7.073530820426846
MS,1951,B1,B1,F,historical,18.098677325328488,11.559887515311424,11.931191638527288,6.983973307865695,4.579318973605443
MS,1951,B1,Eldo,F,historical,23.623941226894928,18.830150403602776,19.546565765880956,13.48739066517041,9.074955697589804
MB,1951,B1,A1,M,historical,20.14187793892912,14.44508412362509,15.165216174157248,10.088581804856728,6.6838899504805935
MB,1951,B1,B1,M,historical,15.451396800469956,10.333848171832837,10.623256313596642,6.5357595313544605,4.47880307282094
MB,1951,B1,C1,M,historical,17.979809969532756,11.469626238846416,12.470265782760585,7.3810529098826265,3.6698482890751367
MB,1951,B1,D1,M,historical,12.328038166218818,7.907412336597722,8.305860285856829,4.4837516199115175,2.2041167653288687
MS,1951,B1,A1,M,historical,14.709999001744274,10.00360549053026,10.616529700960474,6.46735448931859,3.807339633453806
MS,1951,B1,B1,M,historical,10.853502240822623,6.684831254972731,6.928142745412669,3.780707981919455,2.2328537773828554
MS,1951,B1,Eldo,M,historical,14.167147434065514,11.263883499290019,11.718062413780231,7.894332139903688,5.066720691556806
MB,1952,B1,A1,F,historical,18.324194606026623,15.049574420197231,15.091981251744652,10.827809821600452,7.902511765196666
MB,1952,B1,B1,F,historical,14.663351046116764,11.357376857581015,11.258220950754543,7.5520693831719745,5.509805933738204
MB,1952,B1,C1,F,historical,16.187353988338778,11.716387809728298,12.48799964626752,7.980902826977757,4.087720467788282
MB,1952,B1,D1,F,historical,12.20931990841187,8.193062251703543,8.625793313674537,4.9325075949709545,2.3170797709925504
MS,1952,B1,A1,F,historical,25.4647991745607,20.327474608320387,20.449873162508684,14.152102669490738,10.147906301736862
MS,1952,B1,B1,F,historical,20.172596489449315,15.138484887430664,14.774220930078474,9.862838777441086,6.9499066059332435
MS,1952,B1,Eldo,F,historical,25.585954433446958,23.43234644324,23.420160808231632,17.089255697655258,12.901544187261738
MB,1952,B1,A1,M,historical,21.346109855147464,17.520514298093673,17.57577823127588,12.673906086307333,9.327883141576338
MB,1952,B1,B1,M,historical,17.098870102192347,13.27888889052991,13.168492794922452,8.91756022437444,6.586836228727917
MB,1952,B1,C1,M,historical,18.866300278793027,13.671436619246215,14.558133935542543,9.386127570548618,4.935999048062463
MB,1952,B1,D1,M,historical,14.26411092367777,9.631581033982805,10.126562268967083,5.891883968810148,2.9069851267941123
MS,1952,B1,A1,M,historical,15.296531854549462,12.193198190841871,12.257066977000665,8.28868560977748,5.7345508840159916
MS,1952,B1,B1,M,historical,12.05689383125646,8.925186682821812,8.680962997232704,5.581069162824892,3.7077410873834924
MS,1952,B1,Eldo,M,historical,15.23026945730709,14.12881217234225,14.103126613076286,10.137303120260352,7.47412912596921
MB,1953,B1,A1,F,historical,18.70877798867348,14.178748061925035,14.494276401550842,9.641087556561107,6.939078958570206
MB,1953,B1,B1,F,historical,14.948583327308778,10.513975134843191,10.549855032379718,6.4229169161837,4.727647752781312
MB,1953,B1,C1,F,historical,16.392173113842347,10.964746539344187,11.757310221936844,6.968274958775201,3.6123444071463773
MB,1953,B1,D1,F,historical,11.224137912019879,7.292311416254681,7.5386345069417,3.879677351755691,1.9243503513988411
MS,1953,B1,A1,F,historical,25.979101450549194,19.271631901995125,19.787017706622578,12.574295681582216,8.754366859261825
MS,1953,B1,B1,F,historical,20.57731550589014,13.853105830923154,13.923006147981557,8.128997477201892,5.850407827776809
MS,1953,B1,Eldo,F,historical,25.623833193273793,21.12578439953016,21.258306450629476,14.52883230790868,10.886517033839777
MB,1953,B1,A1,M,historical,21.724835790647678,16.508546472831586,16.8675901388854,11.30629504640409,8.224724186183566
MB,1953,B1,B1,M,historical,17.381919136370943,12.306508148951245,12.34396929087451,7.620697485126293,5.691097269601647
MB,1953,B1,C1,M,historical,19.054950528186513,12.805177770513792,13.711717365778904,8.223868535458635,4.391896739642953
MB,1953,B1,D1,M,historical,13.116276848658261,8.59959662934359,8.879272654591917,4.686354894373341,2.4565953699726037
MS,1953,B1,A1,M,historical,15.768280910325513,11.560573389385995,11.895847960227487,7.307723914707716,4.847098923206009
MS,1953,B1,B1,M,historical,12.417301608166712,8.120759432733808,8.17461358271967,4.4837509476851185,3.008713467091151
MS,1953,B1,Eldo,M,historical,15.449300257021397,12.705759895056076,12.791347044408017,8.533775842722429,6.189850460038517
MB,1954,B1,A1,F,historical,18.968953813723537,15.358172825865338,15.355132100413211,10.489221026611675,8.136741149284056
MB,1954,B1,B1,F,historical,15.332171657510747,11.670542484745754,11.45461294613741,7.384783856080326,5.865151597957925
MB,1954,B1,C1,F,historical,16.599406418097814,11.782735818802704,12.415294204480437,7.600178965011562,4.273554317060697
MB,1954,B1,D1,F,historical,11.818767531465802,8.150234285118545,8.284539956641511,4.577347548484595,2.563906885681093
MS,1954,B1,A1,F,historical,26.07800647832696,21.065949873580376,21.13842935118579,13.837375671552124,10.377024215433686
MS,1954,B1,B1,F,historical,21.18335423127891,15.625900628644555,15.366352764640165,9.549501505344677,7.375954820311467
MS,1954,B1,Eldo,F,historical,28.224768520064533,23.351054404333137,23.11841991786615,15.719334624035579,12.551718904503485
MB,1954,B1,A1,M,historical,22.038576361601883,17.864927072448122,17.858702988760548,12.279278079375022,9.597532521194383
MB,1954,B1,B1,M,historical,17.836318459899893,13.63538994887397,13.384124399849668,8.723340215374488,6.995056384966348
MB,1954,B1,C1,M,historical,19.305844382352866,13.74577995086906,14.469001966334007,8.948887692286506,5.151305895184008
MB,1954,B1,D1,M,historical,13.807373256577613,9.585824155896928,9.736694086218366,5.486498589401447,3.1914256072880627
MS,1954,B1,A1,M,historical,15.787213209305321,12.691268134619685,12.746130032367562,8.108539469979387,5.874217948533334
MS,1954,B1,B1,M,historical,12.768543613651419,9.241152742995816,9.087035225877395,5.38601742268741,3.9736417045294274
MS,1954,B1,Eldo,M,historical,17.135746104865255,14.125951084694965,13.984208014963764,9.289966725910423,7.2441661670057345
MB,1955,B1,A1,F,historical,18.50873348613465,13.619540533520206,13.912176522602428,9.15440638830759,6.596217141612371
MB,1955,B1,B1,F,historical,14.627347202527488,10.175578923189851,10.233076943545235,6.321139299048716,4.597651637126872
MB,1955,B1,C1,F,historical,15.521011717146003,9.79141204485091,10.515822866705198,5.997637181876644,3.0397218325838304
MB,1955,B1,D1,F,historical,12.105033734178576,7.558931449263696,7.940726030552115,4.099139384240703,1.8828501568914309
MS,1955,B1,A1,F,historical,25.976174806735823,18.35902556786329,18.83535043751203,11.87283078915815,8.285623137789308
MS,1955,B1,B1,F,historical,20.043305391025147,13.383580515086363,13.490658371290555,8.04459372622219,5.699595115509328
MS,1955,B1,Eldo,F,historical,25.84044701258569,20.63042207306684,20.734171498495687,13.95126876023206,10.460564347674369
MB,1955,B1,A1,M,historical,21.481376539117058,15.863986813769722,16.196559567086553,10.747287314311945,7.829857954583763
MB,1955,B1,B1,M,historical,17.012781148709806,11.916997955899832,11.97933458354063,7.501909260910884,5.539096151937931
MB,1955,B1,C1,M,historical,18.03633737046505,11.458023958042036,12.28556652361385,7.110877068399012,3.73392159246752
MB,1955,B1,D1,M,historical,14.119759104295985,8.901196914823933,9.335851586458263,4.934905418598851,2.4066399065624813
MS,1955,B1,A1,M,historical,15.807286836625199,10.9870949134669,11.297947333055873,6.865361540855336,4.55487900891731
MS,1955,B1,B1,M,historical,12.078863683015086,7.827260302480668,7.904636327818604,4.437118229618732,2.9213519459381287
MS,1955,B1,Eldo,M,historical,15.628781800856446,12.40652590141424,12.474857043019753,8.172606884936371,5.925926111141442
MB,1956,B1,A1,F,historical,18.746695644725182,14.119152497589061,14.424784152276313,9.415664549667094,6.638208887447476
MB,1956,B1,B1,F,historical,14.702118983281569,10.224922847864914,10.240710827607902,6.054807665066749,4.3380741177354425
MB,1956,B1,C1,F,historical,16.440979995040014,10.79412140415875,11.591074150895166,6.651302882371254,3.2532835856890476
MB,1956,B1,D1,F,historical,11.396900075488892,6.986296847309295,7.245354254336825,3.4579563643445557,1.521988139899602
MS,1956,B1,A1,F,historical,26.102133383703833,19.17318585958624,19.688137878042603,12.247861145796394,8.326454677730215
MS,1956,B1,B1,F,historical,20.225205694626535,13.426019092106571,13.48461998262451,7.636209598400091,5.328065644603217
MS,1956,B1,Eldo,F,historical,25.93252639094942,21.682947817253005,21.870660433942646,14.613271660978919,10.637843753404605
MB,1956,B1,A1,M,historical,21.764253099626014,16.436325379151395,16.784030713934467,11.045003905898161,7.878128482018234
MB,1956,B1,B1,M,historical,17.09611886674488,11.972773547444465,11.987074612164873,7.1965812650680165,5.243363769384749
MB,1956,B1,C1,M,historical,19.10455706015386,12.606369105305422,13.51769998387981,7.85875059641542,3.9794358113199126
MB,1956,B1,D1,M,historical,13.302687901121482,8.246253043556841,8.539664477882331,4.201430146597621,1.9948088718458687
MS,1956,B1,A1,M,historical,15.857995807031294,11.507225040778048,11.84259909676248,7.107587401693014,4.5798805491948125
MS,1956,B1,B1,M,historical,12.201934235791004,7.85528613968938,7.902772179400248,4.177335309622336,2.6811597211650056
MS,1956,B1,Eldo,M,historical,15.642648659488394,13.076239523271331,13.197070672472194,8.598483463602978,6.038815034088905
MB,1957,B1,A1,F,historical,18.472293004089796,13.58936111415074,14.194016469256466,9.606908908170832,6.431268110931823
MB,1957,B1,B1,F,historical,14.193509956613884,9.969819221620028,10.207446504085054,6.549038814937343,4.369285861205083
MB,1957,B1,C1,F,historical,15.784415613811387,10.018573436056144,11.042106651951766,6.602115826715322,3.060487984356168
MB,1957,B1,D1,F,historical,11.602992784732857,7.115038116247158,7.6505439516935185,4.117104506482932,1.6961378554140998
MS,1957,B1,A1,F,historical,25.928065034907338,18.311260788754296,19.24699556306599,12.491028766268403,8.146768589484898
MS,1957,B1,B1,F,historical,19.500412696679838,13.082200798550398,13.40972516551954,8.423737442576897,5.489600549489665
MS,1957,B1,Eldo,F,historical,26.96517157899976,21.196554208508307,21.961240550317072,14.71356148276681,10.163539145484451
MB,1957,B1,A1,M,historical,21.469612403488,15.837287924388198,16.529111739548252,11.270788769466003,7.6428713335382685
MB,1957,B1,B1,M,historical,16.543012410685904,11.687083010935805,11.959307582679697,7.767092108587298,5.278551193134179
MB,1957,B1,C1,M,historical,18.370598801860044,11.725459810527706,12.897268559007237,7.807745116779902,3.757156109795337
MB,1957,B1,D1,M,historical,13.556509063328914,8.394105055413874,9.006441933531539,4.956103879483835,2.1904070845110026
MS,1957,B1,A1,M,historical,15.705997416912224,10.938008234924943,11.53691159060268,7.245417707350358,4.464311909704855
MS,1957,B1,B1,M,historical,11.67138921808682,7.621876497864669,7.830052772154973,4.669730965992506,2.7882864116509234
MS,1957,B1,Eldo,M,historical,16.319075183896267,12.766291015586697,13.255723896612576,8.652401351128654,5.730343860913978
MB,1958,B1,A1,F,historical,19.481544136078405,13.998371538722207,14.598915895863389,9.657006936179476,6.455588239254151
MB,1958,B1,B1,F,historical,15.077867397239693,10.149551872660817,10.397472913606109,6.363802178635223,4.322684552210531
MB,1958,B1,C1,F,historical,17.889035795479096,11.399475181927366,12.393276183103776,7.274263966458762,3.5598730744479457
MB,1958,B1,D1,F,historical,12.565441163503412,8.013847520248607,8.425975756178373,4.443278034500032,2.0526344613729783
MS,1958,B1,A1,F,historical,27.5224245706275,18.94157841395115,19.878681232353884,12.54188129508389,8.089547476297268
MS,1958,B1,B1,F,historical,20.701570973833864,13.29390813412852,13.665932526388797,8.045814749816211,5.320117946411959
MS,1958,B1,Eldo,F,historical,27.095285493493783,21.541646385868617,22.236941626067356,15.08603460825783,10.335863638013807
MB,1958,B1,A1,M,historical,22.597466968507227,16.295132959193317,16.980650957893666,11.320730885666945,7.668286405831478
MB,1958,B1,B1,M,historical,17.525317174867123,11.885375663221456,12.165808537027118,7.550360771146306,5.224726141931064
MB,1958,B1,C1,M,historical,20.75424245316147,13.297698552605333,14.433847382985896,8.572271425900354,4.331670963737721
MB,1958,B1,D1,M,historical,14.651962479310951,9.423604741356932,9.892789085455057,5.33013937304026,2.603335897556533
MS,1958,B1,A1,M,historical,16.790381743347965,11.365274500698327,11.96903825749053,7.2949449716915336,4.431477436162734
MS,1958,B1,B1,M,historical,12.506150803559256,7.773241106810524,8.018954989753743,4.437325597736601,2.678934432302479
MS,1958,B1,Eldo,M,historical,16.396916108439832,12.99354446661785,13.437148706594622,8.900069699544954,5.848387616733973
MB,1959,B1,A1,F,historical,19.981897664779986,14.739351327362774,15.41770721277445,10.322295887052153,6.81325338599126
MB,1959,B1,B1,F,historical,15.871139748723524,10.797922523532943,11.177002897553338,6.905044871330783,4.507643726962429
MB,1959,B1,C1,F,historical,17.693293342414695,11.717147508888152,12.898166379834352,7.731148716597094,3.492300469318304
MB,1959,B1,D1,F,historical,12.190138484056467,7.942927154675634,8.491072702985537,4.539000826426304,1.86197000200291
MS,1959,B1,A1,F,historical,28.21086925550395,20.08280266039084,21.16860462290015,13.493955411574115,8.546014857172004
MS,1959,B1,B1,F,historical,22.021070911931936,14.264666184990974,14.853516714459078,8.78090889517289,5.540473095734316
MS,1959,B1,Eldo,F,historical,28.50853634022118,22.401563195635497,23.20775202034146,15.697298314269657,10.693640429708216
MB,1959,B1,A1,M,historical,23.188720034172203,17.148228818709683,17.923674813489093,12.085419569689066,8.080970576055245
MB,1959,B1,B1,M,historical,18.44427027211608,12.630723346081114,13.061500566811663,8.17232326739291,5.439899335858345
MB,1959,B1,C1,M,historical,20.55823803853954,13.665718321946231,15.018125539506304,9.097974799599747,4.256605678139464
MB,1959,B1,D1,M,historical,14.24035001571698,9.346188972671218,9.972558165818796,5.442535685762514,2.3869619272308475
MS,1959,B1,A1,M,historical,17.184478244387442,12.082505718677481,12.779872703361969,7.893874700233254,4.712964734568383
MS,1959,B1,B1,M,historical,13.32531405476366,8.38509080043497,8.769169445355963,4.898803001649858,2.8097981240799217
MS,1959,B1,Eldo,M,historical,17.286873014848478,13.530532389113663,14.044018149508156,9.279439646161867,6.065443951826695
MB,2015,B1,A1,F,contemporary,20.085477435022444,15.102786771852278,15.437966708579395,10.420760315964168,7.469643862045949
MB,2015,B1,B1,F,contemporary,16.383469755918494,11.571860469720562,11.662471588070575,7.391075860705634,5.327505440769144
MB,2015,B1,C1,F,contemporary,17.47378578833014,11.621820975736412,12.392718175139256,7.350519187240475,3.8982750990397395
MB,2015,B1,D1,F,contemporary,12.819386281354522,8.285713901180161,8.552431248966947,4.522835106557357,2.3251390756945565
MS,2015,B1,A1,F,contemporary,28.158409263044156,20.519940139561708,21.08516423673806,13.608444358736978,9.411755844644496
MS,2015,B1,B1,F,contemporary,22.724929158427653,15.298628568627112,15.46732115341815,9.436460401669116,6.604757949479626
MS,2015,B1,Eldo,F,contemporary,28.159482627970533,22.625273005513662,22.91492455087314,15.515988274256221,11.481894635130892
MB,2015,B1,A1,M,contemporary,23.302442492812492,17.56903274964412,17.95057160653561,12.203478365040702,8.83761663677967
MB,2015,B1,B1,M,contemporary,19.03316388533697,13.522024506603314,13.62226760475312,8.73430690386775,6.383842726194298
MB,2015,B1,C1,M,contemporary,20.289712744569353,13.560365931419032,14.441344485524965,8.666472111841037,4.726408535695684
MB,2015,B1,D1,M,contemporary,14.943527152777241,9.741174120751104,10.043774448433648,5.428774879985333,2.9235425938379187
MS,2015,B1,A1,M,contemporary,17.157325932027007,12.347223250868904,12.714760778212524,7.953049924757167,5.249798446819771
MS,2015,B1,B1,M,contemporary,13.766801598849593,9.028858304250752,9.14583192288658,5.30168113700119,3.471825898160393
MS,2015,B1,Eldo,M,contemporary,17.082030029723114,13.663073376157222,13.85106085017161,9.151378443179555,6.553743226386878
MB,2016,B1,A1,F,contemporary,20.540615787713104,16.282795923836886,16.426650491618602,11.207123530116014,8.486193154538077
MB,2016,B1,B1,F,contemporary,16.80414739106964,12.510496913413263,12.387740181326814,7.896685994779341,6.138851908020213
MB,2016,B1,C1,F,contemporary,18.160049263873432,13.03605262858417,13.752705085934362,8.451878542806835,4.7696917289288185
MB,2016,B1,D1,F,contemporary,13.626239628928174,9.189984990473887,9.383876626916146,5.096510360525569,2.8223422489396253
MS,2016,B1,A1,F,contemporary,28.674246087878206,22.287294590296952,22.579917685045434,14.737816360206029,10.783905546920904
MS,2016,B1,B1,F,contemporary,23.326393352994884,16.577575077021887,16.440349479836957,10.101239615617503,7.670059902122787
MS,2016,B1,Eldo,F,contemporary,28.520278046414575,23.818200446352222,23.721709684655835,16.242594839678272,12.799958181539578
MB,2016,B1,A1,M,contemporary,23.840139684193073,18.925108927520597,19.087670938661176,13.105327434675262,10.001934214340311
MB,2016,B1,B1,M,contemporary,19.52385121117372,14.599878684654739,14.455682829654997,9.315110239820285,7.3135591868453975
MB,2016,B1,C1,M,contemporary,21.101153399477678,15.182769382195616,16.002787991850113,9.927693227323513,5.72417704033327
MB,2016,B1,D1,M,contemporary,15.8737255287485,10.777025610751048,10.99609386517162,6.085903673297044,3.4937794793123778
MS,2016,B1,A1,M,contemporary,17.443303577053445,13.462497008917179,13.656305355460693,8.668603146755432,6.120368582909081
MS,2016,B1,B1,M,contemporary,14.128352201712115,9.834099466690823,9.756618495380986,5.718936824907977,4.145850653454799
MS,2016,B1,Eldo,M,contemporary,17.292863349794516,14.410761568204563,14.354182881487077,9.60941020149413,7.3899952884260465
MB,2017,B1,A1,F,contemporary,20.119862953503745,14.675570733895166,15.089544081945405,10.034804932690434,7.141618044011626
MB,2017,B1,B1,F,contemporary,16.33700339311797,11.264363742568783,11.449504008207693,7.115336749331961,5.0440328274039326
MB,2017,B1,C1,F,contemporary,17.178637003410756,11.30007685694487,12.098598550823308,7.112030317163317,3.685105249215547
MB,2017,B1,D1,F,contemporary,14.463682379623197,9.336061625685023,9.809703340710671,5.292343257317191,2.5551742417860708
MS,2017,B1,A1,F,contemporary,28.39944884141324,19.797650172768193,20.46050063547523,12.993581878789387,8.94996072718648
MS,2017,B1,B1,F,contemporary,22.502984509256653,14.790418315917815,15.083116039299926,9.000875264093589,6.212163817711744
MS,2017,B1,Eldo,F,contemporary,28.486688874674844,21.996600215983317,22.320460432398097,14.840425742210552,11.097113715641667
MB,2017,B1,A1,M,contemporary,23.329414055524992,17.078419249765183,17.549847671312467,11.76196278389198,8.462405751366802
MB,2017,B1,B1,M,contemporary,18.974614115856937,13.16948968145541,13.377983755025733,8.418963592556247,6.059467149046429
MB,2017,B1,C1,M,contemporary,19.952085376239804,13.193453085815092,14.106380910512078,8.395488388606958,4.483512730046342
MB,2017,B1,D1,M,contemporary,16.83193369809654,10.942951744476115,11.482888937724232,6.309977052764713,3.187686442525109
MS,2017,B1,A1,M,contemporary,17.344522232297923,11.888085696455411,12.318171281824535,7.5590634309377425,4.955094407307685
MS,2017,B1,B1,M,contemporary,13.634345135924764,8.704708343963677,8.900304465031413,5.022437567623886,3.221749880211867
MS,2017,B1,Eldo,M,contemporary,17.334774740403095,13.26719108755964,13.478769700511705,8.719122495757253,6.307744082769953
MB,2018,B1,A1,F,contemporary,20.394692732044955,15.675247544446277,15.892303800776602,10.912322404698903,8.103807532965098
MB,2018,B1,B1,F,contemporary,16.908147615984497,12.117595208970393,12.105954719649217,7.743315157814758,5.830452992008717
MB,2018,B1,C1,F,contemporary,17.853236228954184,12.31787795903671,12.944671569054659,7.8792148834080065,4.506042347859201
MB,2018,B1,D1,F,contemporary,13.543031697025022,9.277115564245916,9.479519620678436,5.329660200901566,3.012107075462546
MS,2018,B1,A1,F,contemporary,28.473731844787174,21.338804182033236,21.674233237632414,14.289589910100611,10.260397270558252
MS,2018,B1,B1,F,contemporary,23.43038238004763,16.015320498147204,16.031143845450675,9.866314636187315,7.2370537094826
MS,2018,B1,Eldo,F,contemporary,28.258325701432696,23.20137018466233,23.170553881795808,15.981822354206683,12.423988454561556
MB,2018,B1,A1,M,contemporary,23.659623347452637,18.225574172161696,18.471965017732817,12.76620249979225,9.563205128698087
MB,2018,B1,B1,M,contemporary,19.630008859166182,14.146467001314562,14.129368494269029,9.13732766024753,6.959817946633855
MB,2018,B1,C1,M,contemporary,20.729083221799975,14.358553633684819,15.07435205576581,9.2727018462876991,5.423564033501452
MB,2018,B1,D1,M,contemporary,15.782355658065672,10.878913568551596,11.107793501449743,6.353535293732015,3.7121387723622252
MS,2018,B1,A1,M,contemporary,17.347680957751468,12.865999646080075,13.08557025655626,8.386452727253792,5.789887099154512
MS,2018,B1,B1,M,contemporary,14.224073457077004,9.484533249535575,9.504662787394142,5.574192988271942,3.8719296020937004
MS,2018,B1,Eldo,M,contemporary,17.143043005711284,14.02623972859866,14.009633905844495,9.44714718491992,7.154832951624783
MB,2019,B1,A1,F,contemporary,20.413624477979145,15.473832518504347,15.894716416127652,10.795376914132614,7.757662092317757
MB,2019,B1,B1,F,contemporary,16.305086410407228,11.620738486723349,11.724837713272589,7.467375442452038,5.4966686766534965
MB,2019,B1,C1,F,contemporary,18.60997840897424,12.365700439455647,13.32811785839052,8.040898991143298,4.22910132910135
MB,2019,B1,D1,F,contemporary,13.460699191488546,8.613405780898605,8.982961921838623,4.828963264221306,2.5090525130331414
MS,2019,B1,A1,F,contemporary,28.620085705951883,21.08455074570718,21.756276712610838,14.138476111196361,9.827028437092771
MS,2019,B1,B1,F,contemporary,22.461891067039584,15.325327887724878,15.491583790650564,9.523662210551404,6.858669174460119
MS,2019,B1,Eldo,F,contemporary,28.83522145308714,23.756320529966132,24.171034233170158,16.6140282453651,12.261101557829095
MB,2019,B1,A1,M,contemporary,23.68319825919563,17.992706414604076,18.47272883795017,12.62996808877227,9.163306627222763
MB,2019,B1,B1,M,contemporary,18.945916481256305,13.576611719816682,13.692545691067355,8.819662892925889,6.5730570909346024
MB,2019,B1,C1,M,contemporary,21.596229697534223,14.409201781272397,15.510360169200899,9.454209678901384,5.101028204959482
MB,2019,B1,D1,M,contemporary,15.676042392397196,10.112539273081937,10.533152363851203,5.775698423380041,3.12907099608925
MS,2019,B1,A1,M,contemporary,17.439402981073663,12.710619404596855,13.144693183640653,8.296391183025195,5.524306709001316
MS,2019,B1,B1,M,contemporary,13.590143962262665,9.048477931803731,9.162745974431829,5.36174312785479,3.6447903740428367
MS,2019,B1,Eldo,M,contemporary,17.4747507242884,14.381536060642649,14.647048217727901,9.85609853041079,7.059496304381856
MB,2020,B1,A1,F,contemporary,20.500485587504137,16.665587436801307,16.659628899358864,11.49545842150254,8.950378239813569
MB,2020,B1,B1,F,contemporary,16.620826291830642,12.966956534209045,12.706316717254696,8.28794323904952,6.636025759881367
MB,2020,B1,C1,F,contemporary,18.408096387628817,13.368889919849705,13.917426459297486,8.610208375057676,5.173698374243051
MB,2020,B1,D1,F,contemporary,13.491105792130831,9.247735337029399,9.279633650823634,5.088527496873133,3.1466349871781083
