species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg,shade_NA_h_NA
MS,2019,A1,Eldo,M,contemporary,17.939801383267667,13.80856319186216,14.12437745630324,9.147620198736837,6.316554214642127,14.595606758092675
MB,2020,A1,A1,F,contemporary,22.2680323453931,19.70288290208416,19.56351324609233,14.920679430327933,12.59850909366447,37.02461054352957
MB,2020,A1,B1,F,contemporary,19.161529751112052,16.273948503781437,15.920464428783438,11.466404467127528,9.884984617241233,28.009429133629588
MB,2020,A1,C1,F,contemporary,20.22342790649015,16.24274830676538,16.667591663903714,11.660197628066665,7.9914372223083,33.18096803486566
MB,2020,A1,D1,F,contemporary,16.027295454528215,12.217093084724745,12.173150723087026,7.6189560672475,5.407387242877459,22.2301552153738
MS,2020,A1,A1,F,contemporary,29.15398339965254,22.086055243470827,22.200994183504154,14.268152412093457,10.433415134724902,29.271171556205303
MS,2020,A1,B1,F,contemporary,22.616466708082196,16.50337209028861,16.208677972812637,9.879833505150629,7.425426632749214,23.683435112778685
MS,2020,A1,Eldo,F,contemporary,29.555150721956778,24.524529110675775,24.294777195109056,16.57924952606522,12.890290520161168,30.9348214968268
MB,2020,A1,A1,M,contemporary,25.867618359683696,22.858395134540547,22.697743483473044,17.357901900053463,14.705158358050545,25.944088361826623
MB,2020,A1,B1,M,contemporary,22.25815618734197,18.91651664989903,18.5084630524905,13.401698850471403,11.599442731205137,22.444585210312376
MB,2020,A1,C1,M,contemporary,23.496169326321084,18.864768077536535,19.35231115006341,13.599265423793593,9.411084447217107,23.513432306083256
MB,2020,A1,D1,M,contemporary,18.635966438911055,14.247993953561595,14.194193064964153,8.976171765282766,6.457584848886402,18.75844274736429
MS,2020,A1,A1,M,contemporary,17.65324212170809,13.231189829903187,13.314399479113563,8.280545356730592,5.808768925852907,13.848205269524366
MS,2020,A1,B1,M,contemporary,13.556119965310652,9.6918484515852,9.51661026101427,5.497592229469346,3.9080266443081437,11.574660751830876
MS,2020,A1,Eldo,M,contemporary,17.81014105435956,14.744015489280878,14.60248636607622,9.729502797061508,7.354239584531167,14.713158537979988
MB,2021,A1,A1,F,contemporary,22.3781545682241,19.22339467953618,19.26905635314478,14.591768703636962,12.022017184266517,36.366079617563486
MB,2021,A1,B1,F,contemporary,19.69137908866962,16.01174052766771,15.88284690241723,11.30185513576884,9.39797222450779,27.43365182746545
MB,2021,A1,C1,F,contemporary,19.576002286335676,15.258073778996057,15.717662587942415,10.789980437513986,7.304876604458064,30.712665754242543
MB,2021,A1,D1,F,contemporary,16.78123514628906,12.916403534027166,13.102047605439425,8.464019442211722,5.695059447894654,24.674771535889068
MS,2021,A1,A1,F,contemporary,28.496116255416545,20.93922574190958,21.26220727806153,13.49981693389186,9.627224526263353,28.910424138781433
MS,2021,A1,B1,F,contemporary,22.913662867638173,15.692549616544683,15.645141701231035,9.217782728681962,6.705561237807729,23.831013305449193
MS,2021,A1,Eldo,F,contemporary,29.231916988842055,22.866010984838336,22.885074569825115,15.22480159206624,11.683709368136745,30.161925636303632
MB,2021,A1,A1,M,contemporary,25.979877909741333,22.305403022939302,22.35694754847983,16.981197234036003,14.046487510272122,25.987655279016213
MB,2021,A1,B1,M,contemporary,22.846544791973717,18.611131202925236,18.460516376301506,13.211327335702476,11.042848670565306,22.781835060793288
MB,2021,A1,C1,M,contemporary,22.739805411763708,17.73745143016373,18.264171742040503,12.60771331586182,8.629767631331115,22.804854681178828
MB,2021,A1,D1,M,contemporary,19.520960039267653,15.054506681961142,15.265820024553063,9.946561340733933,6.789154123802691,19.683440498896267
MS,2021,A1,A1,M,contemporary,17.2463225127382,12.498343196891698,12.712099762690857,7.783847407700271,5.291820751136391,13.82860015723934
MS,2021,A1,B1,M,contemporary,13.776305333794124,9.176503343762214,9.15655978401408,5.069943579386502,3.4460304146335092,11.73525470046691
MS,2021,A1,Eldo,M,contemporary,17.666064681063027,13.696707783456628,13.715500904578137,8.860949666684709,6.581727227459806,14.42290141465379
MB,2022,A1,A1,F,contemporary,22.262817723387865,19.250451749373397,19.341748464946434,14.74804007316192,12.097076621880513,36.043011001283766
MB,2022,A1,B1,F,contemporary,19.26177518454786,15.672639792964851,15.566124077596061,11.087958453604475,9.210787592182413,27.032300557402944
MB,2022,A1,C1,F,contemporary,19.753263055100806,15.57360285905048,16.219873948047496,11.41682876585524,7.440179710026288,31.64699273156595
MB,2022,A1,D1,F,contemporary,16.650167694927898,12.946778171586875,13.26572571024192,8.835054756965048,5.698095169663719,25.583858944763563
MS,2022,A1,A1,F,contemporary,28.727410514327318,21.11865319715611,21.603786026715575,13.804761083218462,9.712265784410608,29.03641075124884
MS,2022,A1,B1,F,contemporary,22.482087324356815,15.233033195118953,15.270841935148722,8.993262193897314,6.487578074677674,23.15458559684439
MS,2022,A1,Eldo,F,contemporary,29.06613023798636,23.964366862105393,24.169153428918168,16.46217370657851,12.303447505983998,30.83143573638592
MB,2022,A1,A1,M,contemporary,25.859200923811624,22.342019596143288,22.44720166841089,17.16471715470667,14.136032220186571,25.861970345736882
MB,2022,A1,B1,M,contemporary,22.35742394895567,18.226283415640115,18.101787393528614,12.97015603317878,10.832329570703335,22.24633146710414
MB,2022,A1,C1,M,contemporary,22.969161236451654,18.10622277765103,18.849280464819458,13.329997325101075,8.78758041427341,23.27926428965461
MB,2022,A1,D1,M,contemporary,19.390442534323167,15.094352824924202,15.460172589692792,10.373571745650624,6.793653306414072,19.568542866995244
MS,2022,A1,A1,M,contemporary,17.376699450174772,12.602895382429322,12.919106046628697,7.969463685580988,5.3371076488865965,13.694145785430647
MS,2022,A1,B1,M,contemporary,13.498640766099408,8.876020217251563,8.910502355943873,4.919882032754953,3.2992694338179316,11.340603560022119
MS,2022,A1,Eldo,M,contemporary,17.475227400602073,14.376037166565693,14.508686361093014,9.638756588250134,6.967557293252664,14.634853686626276
MB,2023,A1,A1,F,contemporary,20.450168272241992,16.50543422931722,16.93711247822232,12.572876723859489,9.61662101262193,31.681224822758637
MB,2023,A1,B1,F,contemporary,17.76712756802199,13.438395900567759,13.647303204686432,9.422160556325947,7.270225253220759,23.521554193725922
MB,2023,A1,C1,F,contemporary,18.640986507737114,13.901941573271667,14.6462714044436,9.950991499030192,6.187460092083242,28.89621560693584
MB,2023,A1,D1,F,contemporary,14.209851060912653,10.210202070556859,10.454535947465082,6.387913851548651,4.069634857313412,19.172784957815622
MS,2023,A1,A1,F,contemporary,25.76912794850225,17.41844033984631,18.192185794665814,11.280082022855627,7.371172773066744,25.76775866728675
MS,2023,A1,B1,F,contemporary,19.968218036323655,12.479492698566226,12.772258243869489,7.222214437169876,4.823453748836199,20.943897538832662
MS,2023,A1,Eldo,F,contemporary,25.104568175715087,19.034206956207033,19.504843824916748,12.914791349180419,9.188444550699693,26.538144435009677
MB,2023,A1,A1,M,contemporary,23.754277708787942,19.187633766402303,19.68157356256985,14.669550258029636,11.293619220039659,23.57552164274562
MB,2023,A1,B1,M,contemporary,20.62658692531557,15.660192680770395,15.896235856095673,11.05832809693653,8.606589339741495,20.495536742640947
MB,2023,A1,C1,M,contemporary,21.666872901222238,16.182574527250498,17.03631087646802,11.646874814613366,7.348657857558248,21.601688427969165
MB,2023,A1,D1,M,contemporary,16.557305554319885,11.952485836848586,12.23075817417419,7.568910725712503,4.92474044552557,16.693282062978284
MS,2023,A1,A1,M,contemporary,15.549099626186997,10.27482566497839,10.772723330701316,6.383908591083638,3.8776587155726654,12.31657661519755
MS,2023,A1,B1,M,contemporary,11.931699566297365,7.148760338888958,7.342698115779181,3.8152652866549674,2.2728246241869092,10.342415074475253
MS,2023,A1,Eldo,M,contemporary,15.03579115731822,11.267497370729242,11.569884039534184,7.401894938624252,5.013229340091847,12.854624982771071
MB,2024,A1,A1,F,contemporary,22.64532364650029,19.88609567244252,19.862270130177134,15.19834252858318,12.680621356446295,37.83986715388885
MB,2024,A1,B1,F,contemporary,19.136111412054785,15.915510737664404,15.610386507216415,11.120407596039792,9.577446150629394,26.26072133954187
MB,2024,A1,C1,F,contemporary,20.60331515954792,16.30591827474328,16.897524313686862,11.86277709730619,7.8817006597112265,33.3196188495619
MB,2024,A1,D1,F,contemporary,16.445964071385813,13.075227378811837,13.277879490643414,8.823211637915366,5.865821840605035,25.976081617071834
MS,2024,A1,A1,F,contemporary,29.639841840654945,22.19720539307013,22.4978731596498,14.463399198709887,10.420915605862044,29.726420766694503
MS,2024,A1,B1,F,contemporary,22.097457792941412,15.56688642389818,15.316718642335758,9.105234849175602,6.9078760367288945,22.937807899206547
MS,2024,A1,Eldo,F,contemporary,30.037306175559205,25.41567663077125,25.454563821334336,17.35580026225618,13.25539643191549,31.602311962080478
MB,2024,A1,A1,M,contemporary,26.303991236007132,23.07186455367381,23.044265579275784,17.679807751131378,14.80322996307559,26.322040677746994
MB,2024,A1,B1,M,contemporary,22.215945195012736,18.505578878508764,18.153053232941556,13.008342495840125,11.251962182661336,22.28109299984933
MB,2024,A1,C1,M,contemporary,23.935741668813375,18.940206781291867,19.619956787057053,13.837017270484964,9.291065210848746,23.916018120372218
MB,2024,A1,D1,M,contemporary,19.163660599953367,15.24379292511859,15.476064283288768,10.360427001195015,6.985591305748185,19.577396280038
MS,2024,A1,A1,M,contemporary,17.951499586128367,13.289924880683433,13.490280892473313,8.391000022786525,5.788290875619582,14.044080723737029
MS,2024,A1,B1,M,contemporary,13.243337974716075,9.085832494029642,8.93803369057044,4.990447816400352,3.565293710382692,11.383559568273027
MS,2024,A1,Eldo,M,contemporary,18.079439168446857,15.301049355865931,15.329887967638799,10.21062439552222,7.574109778672144,14.997967202340773
MB,1950,B1,A1,F,historical,17.92811699583797,13.05578861258125,13.632924351946537,8.934951371766209,5.692355301607997,28.336334027853994
MB,1950,B1,B1,F,historical,14.238963017108802,9.379749627100567,9.711919999912828,5.805822892198977,3.627681279306598,19.09074805983439
MB,1950,B1,C1,F,historical,16.608634201694937,10.569346470633835,11.647557391974445,6.7363969931834795,2.873443864029785,26.06203481000594
MB,1950,B1,D1,F,historical,11.914636323690223,6.849365165775308,7.408754447924726,3.65083085440106,1.2787549316294242,16.28138308369569
MS,1950,B1,A1,F,historical,25.064985548061934,17.703994065831292,18.532250143743976,11.68948072422663,7.150142251584314,25.444899998568438
MS,1950,B1,B1,F,historical,19.452164623919593,12.318607230429139,12.828970409489024,7.39304946980744,4.470347149242947,19.92095922222719
MS,1950,B1,Eldo,F,historical,24.99283932556568,19.297492288830256,19.882936167712888,13.14296853352765,8.882081636173984,26.64929851481761
MB,1950,B1,A1,M,historical,20.828133357061496,15.210426158856055,15.870115432024047,10.48635656093996,6.785685740629768,19.85236989413913
MB,1950,B1,B1,M,historical,16.56260220756619,10.996096924651582,11.373040455919705,6.901660785494555,4.41940143093869,16.027520594508474
MB,1950,B1,C1,M,historical,19.29415151686311,12.338169793791122,13.571692605255157,7.945682875836065,3.533700471183951,18.447250958646258
MB,1950,B1,D1,M,historical,13.887890530137623,8.078611824586103,8.715982726490784,4.411264434074276,1.7045125202813727,13.401185684615266
MS,1950,B1,A1,M,historical,15.199114096711224,10.593817967647873,11.124261542120202,6.775720936402666,3.8586592178236607,12.825263210171292
MS,1950,B1,B1,M,historical,11.715727629157263,7.174886250901351,7.509063634931599,4.049599769138354,2.165059368691568,10.387035734536692
MS,1950,B1,Eldo,M,historical,15.083071554924024,11.57688514578189,11.953520284820847,7.679054656462336,4.944463632660808,13.520749579924157
MB,1951,B1,A1,F,historical,17.334682059418736,12.38485131660289,13.015214940807324,8.584259441594142,5.602064702775316,26.66322671508397
MB,1951,B1,B1,F,historical,13.268148861956174,8.79818717195315,9.053352342250392,5.482771148429179,3.678671935016963,17.61044099255358
MB,1951,B1,C1,F,historical,15.465317275541679,9.805215759890862,10.680423405685332,6.2382296920063505,2.9892825050903986,23.74537628696571
MB,1951,B1,D1,F,historical,10.539480603326647,6.694936946305737,7.044681020478716,3.7112564107538377,1.7138732920646451,15.102551503260651
MS,1951,B1,A1,F,historical,24.27033807121514,16.786348347484243,17.74065463643941,11.218484695983488,7.073530820426846,24.33187904778892
MS,1951,B1,B1,F,historical,18.098677325328488,11.559887515311424,11.931191638527288,6.983973307865695,4.579318973605443,18.423752508092047
MS,1951,B1,Eldo,F,historical,23.623941226894928,18.830150403602776,19.546565765880956,13.48739066517041,9.074955697589804,25.663768332168676
MB,1951,B1,A1,M,historical,20.14187793892912,14.44508412362509,15.165216174157248,10.088581804856728,6.6838899504805935,19.056238508918266
MB,1951,B1,B1,M,historical,15.451396800469956,10.333848171832837,10.623256313596642,6.5357595313544605,4.47880307282094,14.948759460233981
MB,1951,B1,C1,M,historical,17.979809969532756,11.469626238846416,12.470265782760585,7.3810529098826265,3.6698482890751367,17.348115303023288
MB,1951,B1,D1,M,historical,12.328038166218818,7.907412336597722,8.305860285856829,4.4837516199115175,2.2041167653288687,12.094194846473618
MS,1951,B1,A1,M,historical,14.709999001744274,10.00360549053026,10.616529700960474,6.46735448931859,3.807339633453806,12.259420452777801
MS,1951,B1,B1,M,historical,10.853502240822623,6.684831254972731,6.928142745412669,3.780707981919455,2.2328537773828554,9.624080959772476
MS,1951,B1,Eldo,M,historical,14.167147434065514,11.263883499290019,11.718062413780231,7.894332139903688,5.066720691556806,12.821789845750306
MB,1952,B1,A1,F,historical,18.324194606026623,15.049574420197231,15.091981251744652,10.827809821600452,7.902511765196666,30.46720740137063
MB,1952,B1,B1,F,historical,14.663351046116764,11.357376857581015,11.258220950754543,7.5520693831719745,5.509805933738204,21.58262133418108
MB,1952,B1,C1,F,historical,16.187353988338778,11.716387809728298,12.48799964626752,7.980902826977757,4.087720467788282,27.53433786272408
MB,1952,B1,D1,F,historical,12.20931990841187,8.193062251703543,8.625793313674537,4.9325075949709545,2.3170797709925504,18.43272689841287
MS,1952,B1,A1,F,historical,25.4647991745607,20.327474608320387,20.449873162508684,14.152102669490738,10.147906301736862,27.35114396623914
MS,1952,B1,B1,F,historical,20.172596489449315,15.138484887430664,14.774220930078474,9.862838777441086,6.9499066059332435,21.58310985975269
MS,1952,B1,Eldo,F,historical,25.585954433446958,23.43234644324,23.420160808231632,17.089255697655258,12.901544187261738,29.290708702564146
MB,1952,B1,A1,M,historical,21.346109855147464,17.520514298093673,17.57577823127588,12.673906086307333,9.327883141576338,21.298116276819965
MB,1952,B1,B1,M,historical,17.098870102192347,13.27888889052991,13.168492794922452,8.91756022437444,6.586836228727917,17.311274412397605
MB,1952,B1,C1,M,historical,18.866300278793027,13.671436619246215,14.558133935542543,9.386127570548618,4.935999048062463,19.173686836322307
MB,1952,B1,D1,M,historical,14.26411092367777,9.631581033982805,10.126562268967083,5.891883968810148,2.9069851267941123,14.186316961643834
MS,1952,B1,A1,M,historical,15.296531854549462,12.193198190841871,12.257066977000665,8.28868560977748,5.7345508840159916,13.798895953255021
MS,1952,B1,B1,M,historical,12.05689383125646,8.925186682821812,8.680962997232704,5.581069162824892,3.7077410873834924,11.222175043594083
MS,1952,B1,Eldo,M,historical,15.23026945730709,14.12881217234225,14.103126613076286,10.137303120260352,7.47412912596921,14.840611674880387
MB,1953,B1,A1,F,historical,18.70877798867348,14.178748061925035,14.494276401550842,9.641087556561107,6.939078958570206,28.62946669342262
MB,1953,B1,B1,F,historical,14.948583327308778,10.513975134843191,10.549855032379718,6.4229169161837,4.727647752781312,19.998629098070385
MB,1953,B1,C1,F,historical,16.392173113842347,10.964746539344187,11.757310221936844,6.968274958775201,3.6123444071463773,25.227242361583247
MB,1953,B1,D1,F,historical,11.224137912019879,7.292311416254681,7.5386345069417,3.879677351755691,1.9243503513988411,15.27111575136293
MS,1953,B1,A1,F,historical,25.979101450549194,19.271631901995125,19.787017706622578,12.574295681582216,8.754366859261825,26.411544894303752
MS,1953,B1,B1,F,historical,20.57731550589014,13.853105830923154,13.923006147981557,8.128997477201892,5.850407827776809,20.950367490977236
MS,1953,B1,Eldo,F,historical,25.623833193273793,21.12578439953016,21.258306450629476,14.52883230790868,10.886517033839777,27.820242127535657
MB,1953,B1,A1,M,historical,21.724835790647678,16.508546472831586,16.8675901388854,11.30629504640409,8.224724186183566,20.559923966516646
MB,1953,B1,B1,M,historical,17.381919136370943,12.306508148951245,12.34396929087451,7.620697485126293,5.691097269601647,16.791630006776867
MB,1953,B1,C1,M,historical,19.054950528186513,12.805177770513792,13.711717365778904,8.223868535458635,4.391896739642953,18.223941159517118
MB,1953,B1,D1,M,historical,13.116276848658261,8.59959662934359,8.879272654591917,4.686354894373341,2.4565953699726037,13.013163356837781
MS,1953,B1,A1,M,historical,15.768280910325513,11.560573389385995,11.895847960227487,7.307723914707716,4.847098923206009,13.268580932433162
MS,1953,B1,B1,M,historical,12.417301608166712,8.120759432733808,8.17461358271967,4.4837509476851185,3.008713467091151,10.888187528976282
MS,1953,B1,Eldo,M,historical,15.449300257021397,12.705759895056076,12.791347044408017,8.533775842722429,6.189850460038517,14.107175274316237
MB,1954,B1,A1,F,historical,18.968953813723537,15.358172825865338,15.355132100413211,10.489221026611675,8.136741149284056,30.45093950076545
MB,1954,B1,B1,F,historical,15.332171657510747,11.670542484745754,11.45461294613741,7.384783856080326,5.865151597957925,21.850715456152393
MB,1954,B1,C1,F,historical,16.599406418097814,11.782735818802704,12.415294204480437,7.600178965011562,4.273554317060697,25.846691789531064
MB,1954,B1,D1,F,historical,11.818767531465802,8.150234285118545,8.284539956641511,4.577347548484595,2.563906885681093,16.987572473095252
MS,1954,B1,A1,F,historical,26.07800647832696,21.065949873580376,21.13842935118579,13.837375671552124,10.377024215433686,26.854934360941645
MS,1954,B1,B1,F,historical,21.18335423127891,15.625900628644555,15.366352764640165,9.549501505344677,7.375954820311467,21.47836317919568
MS,1954,B1,Eldo,F,historical,28.224768520064533,23.351054404333137,23.11841991786615,15.719334624035579,12.551718904503485,29.09695581512523
MB,1954,B1,A1,M,historical,22.038576361601883,17.864927072448122,17.858702988760548,12.279278079375022,9.597532521194383,21.03036335012235
MB,1954,B1,B1,M,historical,17.836318459899893,13.63538994887397,13.384124399849668,8.723340215374488,6.995056384966348,17.153544650146223
MB,1954,B1,C1,M,historical,19.305844382352866,13.74577995086906,14.469001966334007,8.948887692286506,5.151305895184008,18.684263015040344
MB,1954,B1,D1,M,historical,13.807373256577613,9.585824155896928,9.736694086218366,5.486498589401447,3.1914256072880627,13.758170554912276
MS,1954,B1,A1,M,historical,15.787213209305321,12.691268134619685,12.746130032367562,8.108539469979387,5.874217948533334,13.5045169679829
MS,1954,B1,B1,M,historical,12.768543613651419,9.241152742995816,9.087035225877395,5.38601742268741,3.9736417045294274,11.05619334997661
MS,1954,B1,Eldo,M,historical,17.135746104865255,14.125951084694965,13.984208014963764,9.289966725910423,7.2441661670057345,14.63737924706522
MB,1955,B1,A1,F,historical,18.50873348613465,13.619540533520206,13.912176522602428,9.15440638830759,6.596217141612371,28.031745498584947
MB,1955,B1,B1,F,historical,14.627347202527488,10.175578923189851,10.233076943545235,6.321139299048716,4.597651637126872,19.20588946110468
MB,1955,B1,C1,F,historical,15.521011717146003,9.79141204485091,10.515822866705198,5.997637181876644,3.0397218325838304,22.712979535896174
MB,1955,B1,D1,F,historical,12.105033734178576,7.558931449263696,7.940726030552115,4.099139384240703,1.8828501568914309,16.90603647655424
MS,1955,B1,A1,F,historical,25.976174806735823,18.35902556786329,18.83535043751203,11.87283078915815,8.285623137789308,25.997290455099595
MS,1955,B1,B1,F,historical,20.043305391025147,13.383580515086363,13.490658371290555,8.04459372622219,5.699595115509328,20.551909483582925
MS,1955,B1,Eldo,F,historical,25.84044701258569,20.63042207306684,20.734171498495687,13.95126876023206,10.460564347674369,27.561158851817616
MB,1955,B1,A1,M,historical,21.481376539117058,15.863986813769722,16.196559567086553,10.747287314311945,7.829857954583763,20.341902701692938
MB,1955,B1,B1,M,historical,17.012781148709806,11.916997955899832,11.97933458354063,7.501909260910884,5.539096151937931,16.53009304921593
MB,1955,B1,C1,M,historical,18.03633737046505,11.458023958042036,12.28556652361385,7.110877068399012,3.73392159246752,17.143086120884092
MB,1955,B1,D1,M,historical,14.119759104295985,8.901196914823933,9.335851586458263,4.934905418598851,2.4066399065624813,13.803136901497425
MS,1955,B1,A1,M,historical,15.807286836625199,10.9870949134669,11.297947333055873,6.865361540855336,4.55487900891731,13.136048195149007
MS,1955,B1,B1,M,historical,12.078863683015086,7.827260302480668,7.904636327818604,4.437118229618732,2.9213519459381287,10.748104306918206
MS,1955,B1,Eldo,M,historical,15.628781800856446,12.40652590141424,12.474857043019753,8.172606884936371,5.925926111141442,13.964814488813015
MB,1956,B1,A1,F,historical,18.746695644725182,14.119152497589061,14.424784152276313,9.415664549667094,6.638208887447476,28.32442499845084
MB,1956,B1,B1,F,historical,14.702118983281569,10.224922847864914,10.240710827607902,6.054807665066749,4.3380741177354425,19.499735677370765
MB,1956,B1,C1,F,historical,16.440979995040014,10.79412140415875,11.591074150895166,6.651302882371254,3.2532835856890476,25.10703733526927
MB,1956,B1,D1,F,historical,11.396900075488892,6.986296847309295,7.245354254336825,3.4579563643445557,1.521988139899602,14.978485536782298
MS,1956,B1,A1,F,historical,26.102133383703833,19.17318585958624,19.688137878042603,12.247861145796394,8.326454677730215,26.37338530817247
MS,1956,B1,B1,F,historical,20.225205694626535,13.426019092106571,13.48461998262451,7.636209598400091,5.328065644603217,20.516679300741348
MS,1956,B1,Eldo,F,historical,25.93252639094942,21.682947817253005,21.870660433942646,14.613271660978919,10.637843753404605,27.965626811477424
MB,1956,B1,A1,M,historical,21.764253099626014,16.436325379151395,16.784030713934467,11.045003905898161,7.878128482018234,20.567439685894993
MB,1956,B1,B1,M,historical,17.09611886674488,11.972773547444465,11.987074612164873,7.1965812650680165,5.243363769384749,16.505502968601775
MB,1956,B1,C1,M,historical,19.10455706015386,12.606369105305422,13.51769998387981,7.85875059641542,3.9794358113199126,18.299238004734843
MB,1956,B1,D1,M,historical,13.302687901121482,8.246253043556841,8.539664477882331,4.201430146597621,1.9948088718458687,13.035423377846936
MS,1956,B1,A1,M,historical,15.857995807031294,11.507225040778048,11.84259909676248,7.107587401693014,4.5798805491948125,13.301292573435044
MS,1956,B1,B1,M,historical,12.201934235791004,7.85528613968938,7.902772179400248,4.177335309622336,2.6811597211650056,10.710564255466865
MS,1956,B1,Eldo,M,historical,15.642648659488394,13.076239523271331,13.197070672472194,8.598483463602978,6.038815034088905,14.098838293226923
MB,1957,B1,A1,F,historical,18.472293004089796,13.58936111415074,14.194016469256466,9.606908908170832,6.431268110931823,29.099994427758368
MB,1957,B1,B1,F,historical,14.193509956613884,9.969819221620028,10.207446504085054,6.549038814937343,4.369285861205083,20.210473270715184
MB,1957,B1,C1,F,historical,15.784415613811387,10.018573436056144,11.042106651951766,6.602115826715322,3.060487984356168,24.690226833149563
MB,1957,B1,D1,F,historical,11.602992784732857,7.115038116247158,7.6505439516935185,4.117104506482932,1.6961378554140998,16.619240047354396
MS,1957,B1,A1,F,historical,25.928065034907338,18.311260788754296,19.24699556306599,12.491028766268403,8.146768589484898,26.644505065633524
MS,1957,B1,B1,F,historical,19.500412696679838,13.082200798550398,13.40972516551954,8.423737442576897,5.489600549489665,20.659483014229412
MS,1957,B1,Eldo,F,historical,26.96517157899976,21.196554208508307,21.961240550317072,14.71356148276681,10.163539145484451,28.295522433780377
MB,1957,B1,A1,M,historical,21.469612403488,15.837287924388198,16.529111739548252,11.270788769466003,7.6428713335382685,20.7736516026771
MB,1957,B1,B1,M,historical,16.543012410685904,11.687083010935805,11.959307582679697,7.767092108587298,5.278551193134179,16.493377571368374
MB,1957,B1,C1,M,historical,18.370598801860044,11.725459810527706,12.897268559007237,7.807745116779902,3.757156109795337,18.07481906605266
MB,1957,B1,D1,M,historical,13.556509063328914,8.394105055413874,9.006441933531539,4.956103879483835,2.1904070845110026,13.545558155683516
MS,1957,B1,A1,M,historical,15.705997416912224,10.938008234924943,11.53691159060268,7.245417707350358,4.464311909704855,13.470328447329035
MS,1957,B1,B1,M,historical,11.67138921808682,7.621876497864669,7.830052772154973,4.669730965992506,2.7882864116509234,10.653147351836163
MS,1957,B1,Eldo,M,historical,16.319075183896267,12.766291015586697,13.255723896612576,8.652401351128654,5.730343860913978,14.222750736926978
MB,1958,B1,A1,F,historical,19.481544136078405,13.998371538722207,14.598915895863389,9.657006936179476,6.455588239254151,29.82594129304716
MB,1958,B1,B1,F,historical,15.077867397239693,10.149551872660817,10.397472913606109,6.363802178635223,4.322684552210531,19.749319458231064
MB,1958,B1,C1,F,historical,17.889035795479096,11.399475181927366,12.393276183103776,7.274263966458762,3.5598730744479457,27.220103413024425
MB,1958,B1,D1,F,historical,12.565441163503412,8.013847520248607,8.425975756178373,4.443278034500032,2.0526344613729783,17.935673822188896
MS,1958,B1,A1,F,historical,27.5224245706275,18.94157841395115,19.878681232353884,12.54188129508389,8.089547476297268,27.053228224227386
MS,1958,B1,B1,F,historical,20.701570973833864,13.29390813412852,13.665932526388797,8.045814749816211,5.320117946411959,21.12806080112415
MS,1958,B1,Eldo,F,historical,27.095285493493783,21.541646385868617,22.236941626067356,15.08603460825783,10.335863638013807,28.46583956380452
MB,1958,B1,A1,M,historical,22.597466968507227,16.295132959193317,16.980650957893666,11.320730885666945,7.668286405831478,21.026140124107766
MB,1958,B1,B1,M,historical,17.525317174867123,11.885375663221456,12.165808537027118,7.550360771146306,5.224726141931064,16.96979343177493
MB,1958,B1,C1,M,historical,20.75424245316147,13.297698552605333,14.433847382985896,8.572271425900354,4.331670963737721,19.495456734766396
MB,1958,B1,D1,M,historical,14.651962479310951,9.423604741356932,9.892789085455057,5.33013937304026,2.603335897556533,14.19096614755206
MS,1958,B1,A1,M,historical,16.790381743347965,11.365274500698327,11.96903825749053,7.2949449716915336,4.431477436162734,13.60347901257509
MS,1958,B1,B1,M,historical,12.506150803559256,7.773241106810524,8.018954989753743,4.437325597736601,2.678934432302479,11.066328942479867
MS,1958,B1,Eldo,M,historical,16.396916108439832,12.99354446661785,13.437148706594622,8.900069699544954,5.848387616733973,14.254878035289275
MB,1959,B1,A1,F,historical,19.981897664779986,14.739351327362774,15.41770721277445,10.322295887052153,6.81325338599126,31.644876691633414
MB,1959,B1,B1,F,historical,15.871139748723524,10.797922523532943,11.177002897553338,6.905044871330783,4.507643726962429,22.29030380380492
MB,1959,B1,C1,F,historical,17.693293342414695,11.717147508888152,12.898166379834352,7.731148716597094,3.492300469318304,28.143663279619663
MB,1959,B1,D1,F,historical,12.190138484056467,7.942927154675634,8.491072702985537,4.539000826426304,1.86197000200291,17.935776618518798
MS,1959,B1,A1,F,historical,28.21086925550395,20.08280266039084,21.16860462290015,13.493955411574115,8.546014857172004,27.72850806235825
MS,1959,B1,B1,F,historical,22.021070911931936,14.264666184990974,14.853516714459078,8.78090889517289,5.540473095734316,22.09930836655777
MS,1959,B1,Eldo,F,historical,28.50853634022118,22.401563195635497,23.20775202034146,15.697298314269657,10.693640429708216,29.50387881296475
MB,1959,B1,A1,M,historical,23.188720034172203,17.148228818709683,17.923674813489093,12.085419569689066,8.080970576055245,21.493077317783847
MB,1959,B1,B1,M,historical,18.44427027211608,12.630723346081114,13.061500566811663,8.17232326739291,5.439899335858345,17.54357605156108
MB,1959,B1,C1,M,historical,20.55823803853954,13.665718321946231,15.018125539506304,9.097974799599747,4.256605678139464,19.727822065407295
MB,1959,B1,D1,M,historical,14.24035001571698,9.346188972671218,9.972558165818796,5.442535685762514,2.3869619272308475,14.444154216779673
MS,1959,B1,A1,M,historical,17.184478244387442,12.082505718677481,12.779872703361969,7.893874700233254,4.712964734568383,13.836607163577346
MS,1959,B1,B1,M,historical,13.32531405476366,8.38509080043497,8.769169445355963,4.898803001649858,2.8097981240799217,11.33095023862178
